shape,objectArea,radius,cornerCount,animal
6,33197.0,147,19,cat
6,33197.0,147,18,cat
6,33197.0,147,19,cat
6,33197.0,147,18,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,16,cat
6,33197.0,147,19,cat
6,33197.0,147,22,cat
6,33197.0,147,24,cat
6,33197.0,147,26,cat
6,33197.0,147,31,cat
6,33197.0,147,34,cat
6,33197.0,147,31,cat
6,33197.0,147,34,cat
6,33197.0,147,38,cat
6,33197.0,147,36,cat
6,33197.0,147,39,cat
6,33197.0,147,39,cat
6,33197.0,147,42,cat
6,33197.0,147,41,cat
6,33197.0,147,42,cat
6,33197.0,147,45,cat
6,33197.0,147,46,cat
6,33197.0,147,45,cat
6,33197.0,147,44,cat
6,33197.0,147,46,cat
6,33197.0,147,46,cat
6,33197.0,147,48,cat
6,33197.0,147,50,cat
6,33197.0,147,51,cat
6,33197.0,147,54,cat
6,33197.0,147,51,cat
6,33197.0,147,52,cat
6,33197.0,147,49,cat
6,33197.0,147,54,cat
6,33197.0,147,52,cat
6,33197.0,147,58,cat
6,33197.0,147,54,cat
6,33197.0,147,55,cat
6,33197.0,147,58,cat
6,33197.0,147,54,cat
6,33197.0,147,59,cat
6,33197.0,147,59,cat
6,33197.0,147,62,cat
6,33197.0,147,62,cat
6,33197.0,147,63,cat
6,33197.0,147,66,cat
6,33197.0,147,65,cat
6,33197.0,147,62,cat
6,33197.0,147,62,cat
6,33197.0,147,67,cat
6,33197.0,147,65,cat
6,33197.0,147,65,cat
6,33197.0,147,67,cat
6,33197.0,147,66,cat
6,33197.0,147,68,cat
6,33197.0,147,71,cat
6,33197.0,147,69,cat
6,33197.0,147,69,cat
6,33197.0,147,67,cat
6,33197.0,147,67,cat
6,33197.0,147,69,cat
6,33197.0,147,71,cat
6,33197.0,147,71,cat
6,32516.0,146,71,cat
5,32488.0,146,73,cat
5,32526.5,145,71,cat
5,32516.5,146,73,cat
5,32504.5,146,72,cat
6,32603.0,146,76,cat
5,32578.5,146,76,cat
5,32578.5,146,76,cat
5,32752.0,147,74,cat
5,32619.0,146,78,cat
5,32759.5,146,74,cat
5,32716.0,146,75,cat
5,32715.5,146,72,cat
5,32776.0,146,73,cat
5,32810.0,146,74,cat
5,32732.0,146,75,cat
5,33288.5,146,72,cat
5,33288.5,146,72,cat
6,33282.5,147,73,cat
5,33341.5,147,71,cat
6,33501.5,147,73,cat
5,33492.5,147,75,cat
6,33626.5,147,71,cat
5,33659.0,147,70,cat
5,33602.0,147,75,cat
5,33740.0,147,74,cat
5,33669.0,146,77,cat
5,33669.0,146,73,cat
5,33669.0,146,73,cat
5,33669.0,146,72,cat
5,33669.0,146,71,cat
5,33669.0,146,70,cat
5,33669.0,146,68,cat
5,33669.0,146,69,cat
5,33669.0,146,65,cat
5,33669.0,146,65,cat
5,33669.0,146,70,cat
5,33669.0,146,68,cat
5,33669.0,146,68,cat
5,33669.0,146,67,cat
5,33669.0,146,63,cat
5,33669.0,146,60,cat
5,33669.0,146,63,cat
5,33669.0,146,65,cat
5,33669.0,146,64,cat
5,33669.0,146,62,cat
5,33669.0,146,59,cat
5,33669.0,146,58,cat
5,33669.0,146,55,cat
5,33669.0,146,55,cat
5,33669.0,146,57,cat
5,33669.0,146,57,cat
5,33669.0,146,53,cat
5,33669.0,146,47,cat
5,33669.0,146,47,cat
5,33669.0,146,46,cat
5,33669.0,146,44,cat
5,33669.0,146,37,cat
5,33669.0,146,36,cat
5,33669.0,146,35,cat
5,33669.0,146,32,cat
5,33669.0,146,34,cat
5,33669.0,146,32,cat
5,33669.0,146,33,cat
5,33669.0,146,29,cat
5,33669.0,146,34,cat
5,33669.0,146,30,cat
5,33669.0,146,28,cat
5,33669.0,146,29,cat
5,33669.0,146,26,cat
5,33669.0,146,25,cat
5,33669.0,146,27,cat
5,33669.0,146,27,cat
5,33669.0,146,27,cat
5,33669.0,146,26,cat
5,33669.0,146,24,cat
5,33669.0,146,23,cat
5,33669.0,146,22,cat
5,33669.0,146,23,cat
5,33669.0,146,20,cat
5,33669.0,146,22,cat
5,33669.0,146,21,cat
5,33669.0,146,18,cat
5,33669.0,146,20,cat
5,33669.0,146,18,cat
5,33669.0,146,18,cat
5,33669.0,146,17,cat
5,33669.0,146,17,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,16,cat
5,33669.0,146,17,cat
5,33669.0,146,18,cat
5,33669.0,146,18,cat
5,33669.0,146,19,cat
5,33669.0,146,21,cat
5,33669.0,146,25,cat
5,33669.0,146,28,cat
5,33669.0,146,27,cat
5,33669.0,146,29,cat
5,33669.0,146,25,cat
5,33669.0,146,28,cat
5,33669.0,146,28,cat
5,33669.0,146,30,cat
5,33669.0,146,30,cat
5,33669.0,146,32,cat
5,33669.0,146,29,cat
5,33669.0,146,30,cat
5,33669.0,146,32,cat
5,33669.0,146,32,cat
5,33669.0,146,31,cat
5,33669.0,146,30,cat
5,33669.0,146,31,cat
5,33669.0,146,33,cat
5,33669.0,146,31,cat
5,33669.0,146,35,cat
5,33669.0,146,34,cat
5,33669.0,146,37,cat
5,33669.0,146,34,cat
5,33669.0,146,37,cat
5,33669.0,146,35,cat
5,33669.0,146,36,cat
5,33669.0,146,39,cat
5,33669.0,146,43,cat
5,33669.0,146,42,cat
5,33669.0,146,43,cat
5,33669.0,146,42,cat
5,33669.0,146,43,cat
5,33669.0,146,43,cat
5,33669.0,146,44,cat
5,33669.0,146,50,cat
5,33669.0,146,44,cat
5,33669.0,146,48,cat
5,33669.0,146,46,cat
5,33669.0,146,46,cat
5,33669.0,146,44,cat
5,33669.0,146,44,cat
5,33669.0,146,50,cat
5,33669.0,146,50,cat
5,33669.0,146,52,cat
5,33669.0,146,50,cat
5,33669.0,146,50,cat
5,33669.0,146,58,cat
5,33669.0,146,56,cat
5,33669.0,146,57,cat
5,33669.0,146,57,cat
5,33669.0,146,61,cat
5,33669.0,146,64,cat
5,33669.0,146,71,cat
6,32984.0,145,68,cat
6,32938.5,145,68,cat
6,32949.0,145,71,cat
6,32984.0,145,63,cat
6,32976.5,146,64,cat
6,33027.5,146,69,cat
6,33027.5,146,69,cat
6,33075.5,145,69,cat
6,33107.0,146,72,cat
6,33180.5,146,67,cat
6,33168.5,146,70,cat
6,33201.0,146,66,cat
6,33257.0,146,66,cat
6,33345.5,146,69,cat
6,33307.5,146,62,cat
6,33397.0,146,63,cat
6,33390.5,146,62,cat
6,33390.5,146,62,cat
6,33448.5,146,68,cat
6,33323.5,146,62,cat
6,33418.5,146,66,cat
6,33371.0,146,72,cat
6,33457.5,146,67,cat
6,33512.5,146,69,cat
6,33553.0,146,67,cat
6,33589.0,146,65,cat
6,33624.5,146,66,cat
6,33624.5,146,66,cat
6,33608.5,146,67,cat
6,33688.5,147,67,cat
6,33639.0,146,66,cat
6,33699.5,146,64,cat
6,33708.0,146,65,cat
6,33847.5,147,66,cat
6,33794.5,146,69,cat
6,33762.0,147,64,cat
6,33762.0,147,72,cat
6,33762.0,147,74,cat
6,33762.0,147,74,cat
6,33762.0,147,64,cat
6,33762.0,147,64,cat
6,33762.0,147,63,cat
6,33762.0,147,59,cat
6,33762.0,147,60,cat
6,33762.0,147,51,cat
6,33762.0,147,57,cat
6,33762.0,147,55,cat
6,33762.0,147,61,cat
6,33762.0,147,58,cat
6,33762.0,147,58,cat
6,33762.0,147,55,cat
6,33762.0,147,51,cat
6,33762.0,147,53,cat
6,33762.0,147,48,cat
6,33762.0,147,45,cat
6,33762.0,147,41,cat
6,33762.0,147,41,cat
6,33762.0,147,40,cat
6,33762.0,147,39,cat
6,33762.0,147,41,cat
6,33762.0,147,40,cat
6,33762.0,147,35,cat
6,33762.0,147,36,cat
6,33762.0,147,40,cat
6,33762.0,147,41,cat
6,33762.0,147,35,cat
6,33762.0,147,35,cat
6,33762.0,147,36,cat
6,33762.0,147,34,cat
6,33762.0,147,40,cat
6,33762.0,147,37,cat
6,33762.0,147,34,cat
6,33762.0,147,34,cat
6,33762.0,147,34,cat
6,33762.0,147,35,cat
6,33762.0,147,33,cat
6,33762.0,147,34,cat
6,33762.0,147,35,cat
6,33762.0,147,35,cat
6,33762.0,147,31,cat
6,33762.0,147,29,cat
6,33762.0,147,28,cat
6,33762.0,147,26,cat
6,33762.0,147,28,cat
6,33762.0,147,23,cat
6,33762.0,147,24,cat
6,33762.0,147,24,cat
6,33762.0,147,23,cat
6,33762.0,147,26,cat
6,33762.0,147,24,cat
6,33762.0,147,24,cat
6,33762.0,147,24,cat
6,33762.0,147,22,cat
6,33762.0,147,19,cat
6,33762.0,147,21,cat
6,33762.0,147,20,cat
6,33762.0,147,20,cat
6,33762.0,147,22,cat
6,33762.0,147,20,cat
6,33762.0,147,18,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,17,cat
6,33762.0,147,19,cat
6,33762.0,147,19,cat
6,33762.0,147,19,cat
6,33762.0,147,20,cat
6,33762.0,147,24,cat
6,33762.0,147,24,cat
6,33762.0,147,20,cat
6,33762.0,147,24,cat
6,33762.0,147,31,cat
6,33762.0,147,30,cat
6,33762.0,147,32,cat
6,33762.0,147,31,cat
6,33762.0,147,32,cat
6,33762.0,147,33,cat
6,33762.0,147,35,cat
6,33762.0,147,37,cat
6,33762.0,147,38,cat
6,33762.0,147,38,cat
6,33762.0,147,40,cat
6,33762.0,147,38,cat
6,33762.0,147,45,cat
6,33762.0,147,42,cat
6,33762.0,147,42,cat
6,33762.0,147,42,cat
6,33762.0,147,44,cat
6,33762.0,147,47,cat
6,33762.0,147,46,cat
6,33762.0,147,47,cat
6,33762.0,147,46,cat
6,33762.0,147,50,cat
6,33762.0,147,49,cat
6,33762.0,147,48,cat
6,33762.0,147,48,cat
6,33762.0,147,48,cat
6,33762.0,147,49,cat
6,33762.0,147,49,cat
6,33762.0,147,50,cat
6,33762.0,147,45,cat
6,33762.0,147,52,cat
6,33762.0,147,52,cat
6,33762.0,147,54,cat
6,33762.0,147,56,cat
6,33762.0,147,52,cat
6,33762.0,147,52,cat
6,33762.0,147,55,cat
6,33762.0,147,56,cat
6,33762.0,147,56,cat
6,33762.0,147,59,cat
6,33762.0,147,61,cat
6,33762.0,147,59,cat
6,33762.0,147,62,cat
6,33762.0,147,58,cat
6,33762.0,147,55,cat
6,33762.0,147,61,cat
6,33762.0,147,61,cat
6,33762.0,147,61,cat
6,33762.0,147,61,cat
6,33762.0,147,61,cat
6,33762.0,147,63,cat
6,33762.0,147,62,cat
6,33762.0,147,62,cat
6,33762.0,147,65,cat
6,33762.0,147,63,cat
6,33762.0,147,67,cat
6,33762.0,147,67,cat
6,33762.0,147,68,cat
6,33762.0,147,65,cat
6,33762.0,147,71,cat
6,33762.0,147,70,cat
6,33762.0,147,74,cat
6,33762.0,147,69,cat
6,33762.0,147,74,cat
6,33762.0,147,73,cat
6,33762.0,147,69,cat
6,33762.0,147,72,cat
6,33762.0,147,72,cat
6,33762.0,147,74,cat
6,33762.0,147,75,cat
6,33682.0,146,76,cat
5,33716.0,145,74,cat
5,33734.5,147,66,cat
5,33776.5,145,71,cat
5,33780.0,147,76,cat
6,33861.5,146,74,cat
5,33903.0,146,77,cat
5,33903.0,146,77,cat
5,33879.5,146,75,cat
5,33878.5,147,75,cat
6,33947.0,146,73,cat
6,33947.0,146,75,cat
5,33985.0,146,73,cat
5,34026.0,147,76,cat
5,34026.0,147,71,cat
5,34026.0,147,73,cat
5,34026.0,147,69,cat
5,34026.0,147,66,cat
5,34026.0,147,66,cat
5,34026.0,147,67,cat
5,34026.0,147,64,cat
5,34026.0,147,68,cat
5,34026.0,147,65,cat
5,34026.0,147,61,cat
5,34026.0,147,66,cat
5,34026.0,147,65,cat
5,34026.0,147,61,cat
5,34026.0,147,60,cat
5,34026.0,147,63,cat
5,34026.0,147,58,cat
5,34026.0,147,58,cat
5,34026.0,147,58,cat
5,34026.0,147,55,cat
5,34026.0,147,57,cat
5,34026.0,147,54,cat
5,34026.0,147,55,cat
5,34026.0,147,52,cat
5,34026.0,147,49,cat
5,34026.0,147,48,cat
5,34026.0,147,44,cat
5,34026.0,147,43,cat
5,34026.0,147,42,cat
5,34026.0,147,45,cat
5,34026.0,147,41,cat
5,34026.0,147,41,cat
5,34026.0,147,40,cat
5,34026.0,147,39,cat
5,34026.0,147,36,cat
5,34026.0,147,33,cat
5,34026.0,147,34,cat
5,34026.0,147,30,cat
5,34026.0,147,31,cat
5,34026.0,147,32,cat
5,34026.0,147,33,cat
5,34026.0,147,31,cat
5,34026.0,147,31,cat
5,34026.0,147,29,cat
5,34026.0,147,27,cat
5,34026.0,147,27,cat
5,34026.0,147,28,cat
5,34026.0,147,27,cat
5,34026.0,147,25,cat
5,34026.0,147,24,cat
5,34026.0,147,24,cat
5,34026.0,147,27,cat
5,34026.0,147,25,cat
5,34026.0,147,22,cat
5,34026.0,147,24,cat
5,34026.0,147,20,cat
5,34026.0,147,24,cat
5,34026.0,147,20,cat
5,34026.0,147,19,cat
5,34026.0,147,20,cat
5,34026.0,147,20,cat
5,34026.0,147,21,cat
5,34026.0,147,19,cat
5,34026.0,147,20,cat
5,34026.0,147,18,cat
5,34026.0,147,19,cat
5,34026.0,147,17,cat
5,34026.0,147,17,cat
5,34026.0,147,17,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,18,cat
5,34026.0,147,16,cat
5,34026.0,147,16,cat
5,34026.0,147,16,cat
5,34026.0,147,16,cat
5,34026.0,147,16,cat
5,34026.0,147,16,cat
5,34026.0,147,17,cat
5,34026.0,147,17,cat
5,34026.0,147,19,cat
5,34026.0,147,21,cat
5,34026.0,147,21,cat
5,34026.0,147,23,cat
5,34026.0,147,21,cat
5,34026.0,147,26,cat
5,34026.0,147,26,cat
5,34026.0,147,25,cat
5,34026.0,147,25,cat
5,34026.0,147,26,cat
5,34026.0,147,26,cat
5,34026.0,147,26,cat
5,34026.0,147,27,cat
5,34026.0,147,30,cat
5,34026.0,147,30,cat
5,34026.0,147,33,cat
5,34026.0,147,33,cat
5,34026.0,147,33,cat
5,34026.0,147,35,cat
5,34026.0,147,35,cat
5,34026.0,147,35,cat
5,34026.0,147,36,cat
5,34026.0,147,38,cat
5,34026.0,147,38,cat
5,34026.0,147,40,cat
5,34026.0,147,40,cat
5,34026.0,147,39,cat
5,34026.0,147,41,cat
5,34026.0,147,41,cat
5,34026.0,147,46,cat
5,34026.0,147,44,cat
5,34026.0,147,47,cat
5,34026.0,147,46,cat
5,34026.0,147,46,cat
5,34026.0,147,50,cat
5,34026.0,147,54,cat
5,34026.0,147,46,cat
5,34026.0,147,52,cat
5,34026.0,147,52,cat
5,34026.0,147,58,cat
5,34026.0,147,54,cat
5,34026.0,147,54,cat
5,34026.0,147,55,cat
5,34026.0,147,57,cat
5,34026.0,147,53,cat
5,34026.0,147,52,cat
5,34026.0,147,58,cat
5,34026.0,147,55,cat
5,34026.0,147,59,cat
5,34026.0,147,59,cat
5,34026.0,147,56,cat
5,34026.0,147,57,cat
5,34026.0,147,58,cat
5,34026.0,147,57,cat
5,34026.0,147,61,cat
5,34026.0,147,60,cat
5,34026.0,147,58,cat
5,34026.0,147,59,cat
5,34026.0,147,65,cat
5,34026.0,147,65,cat
5,34026.0,147,63,cat
5,34026.0,147,69,cat
5,34026.0,147,69,cat
5,34026.0,147,67,cat
5,34026.0,147,68,cat
5,34026.0,147,66,cat
5,33221.0,147,68,cat
5,33276.5,147,71,cat
5,33245.0,147,70,cat
5,33310.5,147,69,cat
5,33310.5,147,69,cat
5,33299.0,148,71,cat
5,33263.5,147,69,cat
6,33323.5,147,71,cat
5,33288.5,147,67,cat
5,33426.5,147,71,cat
5,33368.0,148,72,cat
5,33427.5,148,71,cat
5,33416.0,148,72,cat
5,33437.0,148,71,cat
5,33498.0,148,72,cat
5,33544.0,148,74,cat
5,33587.5,148,77,cat
5,33581.5,148,72,cat
6,33640.5,147,72,cat
5,33670.5,148,70,cat
6,33685.0,148,74,cat
5,33651.0,149,73,cat
6,33698.5,148,70,cat
5,33724.0,148,68,cat
5,33699.0,149,70,cat
5,33763.5,148,72,cat
5,33766.0,149,71,cat
5,33749.0,149,68,cat
5,33749.0,149,66,cat
5,33749.0,149,61,cat
5,33749.0,149,63,cat
5,33749.0,149,60,cat
5,33749.0,149,58,cat
5,33749.0,149,59,cat
5,33749.0,149,55,cat
5,33749.0,149,57,cat
5,33749.0,149,53,cat
5,33749.0,149,57,cat
5,33749.0,149,57,cat
5,33749.0,149,57,cat
5,33749.0,149,54,cat
5,33749.0,149,53,cat
5,33749.0,149,54,cat
5,33749.0,149,51,cat
5,33749.0,149,50,cat
5,33749.0,149,47,cat
5,33749.0,149,49,cat
5,33749.0,149,51,cat
5,33749.0,149,46,cat
5,33749.0,149,45,cat
5,33749.0,149,45,cat
5,33749.0,149,42,cat
5,33749.0,149,46,cat
5,33749.0,149,43,cat
5,33749.0,149,40,cat
5,33749.0,149,38,cat
5,33749.0,149,39,cat
5,33749.0,149,38,cat
5,33749.0,149,36,cat
5,33749.0,149,37,cat
5,33749.0,149,31,cat
5,33749.0,149,34,cat
5,33749.0,149,34,cat
5,33749.0,149,35,cat
5,33749.0,149,31,cat
5,33749.0,149,29,cat
5,33749.0,149,27,cat
5,33749.0,149,29,cat
5,33749.0,149,26,cat
5,33749.0,149,28,cat
5,33749.0,149,26,cat
5,33749.0,149,25,cat
5,33749.0,149,24,cat
5,33749.0,149,23,cat
5,33749.0,149,23,cat
5,33749.0,149,20,cat
5,33749.0,149,20,cat
5,33749.0,149,19,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,16,cat
5,33749.0,149,16,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,18,cat
5,33749.0,149,19,cat
5,33749.0,149,19,cat
5,33749.0,149,20,cat
5,33749.0,149,21,cat
5,33749.0,149,23,cat
5,33749.0,149,23,cat
5,33749.0,149,24,cat
5,33749.0,149,26,cat
5,33749.0,149,26,cat
5,33749.0,149,26,cat
5,33749.0,149,26,cat
5,33749.0,149,25,cat
5,33749.0,149,27,cat
5,33749.0,149,28,cat
5,33749.0,149,29,cat
5,33749.0,149,30,cat
5,33749.0,149,32,cat
5,33749.0,149,33,cat
5,33749.0,149,31,cat
5,33749.0,149,31,cat
5,33749.0,149,29,cat
5,33749.0,149,32,cat
5,33749.0,149,32,cat
5,33749.0,149,36,cat
5,33749.0,149,36,cat
5,33749.0,149,35,cat
5,33749.0,149,40,cat
5,33749.0,149,48,cat
5,33749.0,149,50,cat
5,33749.0,149,54,cat
5,33749.0,149,54,cat
5,33749.0,149,51,cat
5,33749.0,149,53,cat
5,33749.0,149,54,cat
5,33749.0,149,57,cat
5,33749.0,149,58,cat
5,33749.0,149,60,cat
5,33749.0,149,58,cat
5,33749.0,149,60,cat
5,33749.0,149,69,cat
5,33749.0,149,69,cat
5,33749.0,149,67,cat
5,33749.0,149,66,cat
5,33749.0,149,71,cat
5,33749.0,149,69,cat
5,33749.0,149,68,cat
5,33749.0,149,68,cat
5,33749.0,149,70,cat
5,33749.0,149,70,cat
5,33749.0,149,73,cat
5,33749.0,149,71,cat
5,33749.0,149,71,cat
5,33749.0,149,74,cat
5,33749.0,149,73,cat
5,33749.0,149,74,cat
5,33749.0,149,73,cat
6,34305.0,146,70,cat
5,34331.5,146,75,cat
6,34311.5,146,70,cat
5,34407.0,146,76,cat
5,34349.0,146,76,cat
6,34385.0,147,73,cat
5,34386.5,146,73,cat
5,34403.0,146,73,cat
6,34449.5,147,78,cat
6,34440.5,147,73,cat
6,34523.0,147,73,cat
6,34549.0,147,73,cat
6,34609.5,147,75,cat
6,34549.0,147,74,cat
5,34592.0,147,77,cat
6,34667.0,147,76,cat
6,34661.5,147,74,cat
5,34689.5,147,75,cat
6,34702.0,147,69,cat
6,34724.5,147,76,cat
6,34780.0,147,77,cat
6,34770.0,147,75,cat
5,34772.5,147,73,cat
6,34832.0,147,76,cat
6,34828.5,147,77,cat
5,34820.5,148,75,cat
6,34896.0,147,71,cat
6,34896.0,147,72,cat
6,34896.0,147,73,cat
6,34896.0,147,71,cat
6,34896.0,147,70,cat
6,34896.0,147,70,cat
6,34896.0,147,68,cat
6,34896.0,147,73,cat
6,34896.0,147,74,cat
6,34896.0,147,71,cat
6,34896.0,147,68,cat
6,34896.0,147,71,cat
6,34896.0,147,68,cat
6,34896.0,147,69,cat
6,34896.0,147,63,cat
6,34896.0,147,65,cat
6,34896.0,147,67,cat
6,34896.0,147,62,cat
6,34896.0,147,63,cat
6,34896.0,147,61,cat
6,34896.0,147,56,cat
6,34896.0,147,59,cat
6,34896.0,147,62,cat
6,34896.0,147,56,cat
6,34896.0,147,61,cat
6,34896.0,147,56,cat
6,34896.0,147,57,cat
6,34896.0,147,54,cat
6,34896.0,147,55,cat
6,34896.0,147,53,cat
6,34896.0,147,52,cat
6,34896.0,147,54,cat
6,34896.0,147,53,cat
6,34896.0,147,52,cat
6,34896.0,147,50,cat
6,34896.0,147,50,cat
6,34896.0,147,50,cat
6,34896.0,147,50,cat
6,34896.0,147,48,cat
6,34896.0,147,45,cat
6,34896.0,147,49,cat
6,34896.0,147,49,cat
6,34896.0,147,48,cat
6,34896.0,147,48,cat
6,34896.0,147,44,cat
6,34896.0,147,47,cat
6,34896.0,147,42,cat
6,34896.0,147,43,cat
6,34896.0,147,43,cat
6,34896.0,147,41,cat
6,34896.0,147,40,cat
6,34896.0,147,40,cat
6,34896.0,147,39,cat
6,34896.0,147,35,cat
6,34896.0,147,32,cat
6,34896.0,147,29,cat
6,34896.0,147,25,cat
6,34896.0,147,21,cat
6,34896.0,147,20,cat
6,34896.0,147,17,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
6,34896.0,147,16,cat
